,Unnamed: 0,overall,reviewTime,reviewerID,asin,reviewerName,reviewText,unixReviewTime,vote,title,main_cat,price,Date,stockReturn
1299,2202,5,"05 20, 2018",AFU0JH2Z063DS,B005VQZ09O,Stephanie L.,Works well to keep the hairline and temples neat.,1526774400,,TOPPIK Hairline Optimizer,Luxury Beauty,$4.95,2018/05/20,0.007386752973389243
1300,2203,5,"05 6, 2018",A3E5D0Z4L63AD8,B005VQZ09O,Amazon Customer,It does good.,1525564800,,TOPPIK Hairline Optimizer,Luxury Beauty,$4.95,2018/05/06,0.003457945524821214
1301,2204,2,"02 2, 2018",A1DYNEMS8PB7X4,B006989VBG,Meredith B.,"I purchased this and the cream Vichy roll-on deodorants to compare the two. While this one is easier to apply (it has a roller ball which the cream version doesnt) and dries faster, this made me break out in a rash which the other didnt. Something is different in their ingredients that made this one cause a rash.",1517529600,2.0,Vichy 24-Hour Dry-Touch Aluminum Free Deodorant and Salt Free,Luxury Beauty,$16.99,2018/02/02,-0.04097922501640722
1302,2205,5,"06 27, 2018",A24OG61UCZF55,B006HI60EY,SarCar,"As other reviews have said, this is amazing! I usually do a moisturizer, sunscreen, then a tinted BB cream. This is the second two in one. I still do a light serum first, wait a little bit, then put this on. It is light, glides on easily, does not ""seal"" your face or make you feel like you have a plastic sheet over your face. It works as well, if not better, than any other BB cream I've used (both drug store and dept store brands). It is expensive, however, I only need to use, literally a pearl size for my face and it lasts all day (in the office/regular day). It is worth the money!!
AND Best part - natural!! My face would get inflamed and red (thus the long process of serums, BB cream) because most sunscreen do not have just zinc/titanium dioxide. I'm really glad I researched this.",1530057600,,"Coola Suncare Mineral Face SPF 30 Sunscreen Matte Tint, 1.7 fl. oz.",Luxury Beauty,$32.00,2018/06/27,0.006178689940068463
1303,2206,3,"06 18, 2018",A2KLA2OS6TQ2BR,B006IQVFTA,Bill D,"Whatever it's supposed to calm, it doesn't because I still am just as ticked off whenever Faux News comes on.  Even Rachel Maddow makes my skin turn bright red.  This *makes zero difference*.

Why is that?  Because it doesn't cure skin conditions anymore than it can fix blathering fools on the TV.  It's just a cream in a tube hawking nonsense about herbs that's mostly blah blah feel good nonsense.  You have eczema? atopic dermatitis? rosacea? Good heavens, get to a dermatologist. No matter how good a tube of over the counter smell-good is - it won't fix a medical condition; it'll just fix your wallet out of money.

But it does smell nice and it actually does moisturize nicely.  But I'M STILL RAGING MAD AT THE NEWS.",1529280000,,"JACK BLACK &ndash; Dry Erase Ultra-Calming Face Cream &ndash; ProSeries Age Control, Facial Cream, Reduces Appearance of Redness and Helps Soothes Irritation, Moisturizer, Botanical Oils and Extracts, 2.5 oz.",Luxury Beauty,$38.00,2018/06/18,-0.004023402253267265
1304,2209,3,"06 10, 2018",A3OFOLJN35EQG8,B0079K5ZPY,Nathaniel U.,"Its really small...kinda boardering on novelty-size. It looks well-made and Im sure itll last, but I don't see myself using it often.",1528588800,,Baxter of California Comb,Luxury Beauty,$20.00,2018/06/10,0.001068707775377546
1305,2210,4,"01 8, 2018",AX5ZDQUSZG8MI,B008H6MXBI,Allison Kuta,"Erno Laszlo is a name I immediately associated with Marilyn Monroe. I'm pretty low-maintenance and not real versed in luxury skin care or make-up, I don't have a set beauty routine, but I do like trying different products and then incorporating in the things that work. I want to acknowledge that at this price range, I am probably not their target customer. I have never used a skin serum, so I was intrigued by the promises of moisturized, toned, smooth skin. Also a plus that it contains no petrolatum, sulfates, mineral oils, colorants, parabens, and Phthalates. Directions suggest: ""Gently apply with fingertips and blend upwards and outwards from the middle of face, to the neck and dcollet (neckline)"" -- this requires about 3-4 pumps of product. It dispenses as a light, clear oil/gel that has a faint citrus scent, and seemed to dissipate/soak quickly into my skin.  I have not seen visible results, but I can feel it on, hopefully working!",1515369600,,"Erno Laszlo Timeless Skin Serum, 1.7 fl. oz.",Luxury Beauty,$140.00,2018/01/08,0.0013029315505691242
1306,2211,5,"06 28, 2018",A1QO88MU0PYJON,B008H6N7TU,Fabulous,"Living in Colorado, we typically have dry skin year round.  This Erno Laszlo Phelityl Night Cream has quickly become a favorite of mind.  I received it during the winter months and was thrilled with my skin and how hydrated it felt each morning I woke up.  I used it every single night.  As we've entered the summer months and my skin can still be dry, I've continued to use this cream (a little goes a long way) and my skin doesn't feel greasy or over hydrated... which then can cause skin to be oily.  Will definitely purchase more when this FINALLY runs out!",1530144000,,Erno Laszlo Phelityl Night Cream,Luxury Beauty,$115.00,2018/06/28,0.0007584031112997772
1307,2212,5,"02 26, 2018",A1WKQ94M45D8MG,B008H6N7TU,Denise Crawford,"I love this lightly scented plumping night cream. I use it after washing my face at bedtime and it makes my skin feel so soft and supple. I tend to have dry skin and I definitely need moisturizing for that as well as plumping for my fine lines around my eyes and lip line. It is a nice, thicker cream and it doesn't take much of the product to produce the effects. I'm thinking that it might be good to use in the morning as well before I apply my makeup as I like what it does to my skin.

I am a sucker for beauty products and I try almost anything to improve the look and feel of my skin. Some products are too thin but this has a really creamy feel that I really like. Unlike some other products I've tried, it doesn't take but a few fingertip dips into the jar to get the effect that I want. A little goes a long way!",1519603200,,Erno Laszlo Phelityl Night Cream,Luxury Beauty,$115.00,2018/02/26,-0.012706888672731611
1308,2213,3,"01 14, 2018",A1JFYDF90M3WF5,B008H6N7TU,FFMOM,"There were several things I liked about this product.  First of all, I liked the consistency of this night cream.  I expect my night cream to be thick.  We are to protect our skin during the day and repair our skin at night, so I want my night cream to be substantially thicker.  I also liked that it did not have an overbearing smell.  I also was glad to see a small spatula for dipping into the jar and getting your desired amount of cream out without having to use your fingers and therefore contaminating the product.  I also thought there was a substantial amount of product in the jar.  What I didn't like was the price.  I find $115.00 for a facial moisturizer to be excessive especially since it didn't provide any better results than a $38.00 of moisturizer I normally use. I used the entire jar before I wrote this review because I wanted to give a fair and unbiased review.  The jar lasted almost a month and I used it every night.  Overall, I would not pay this amount for this cream again as there are other moisturizers that work just as well for a lot less.",1515888000,,Erno Laszlo Phelityl Night Cream,Luxury Beauty,$115.00,2018/01/14,-0.0035244874939864717
1309,2214,4,"01 9, 2018",A2FN8FBQAKOZ3B,B008H6N7TU,tlp4682,"This is a very nice, lightweight night cream. It absorbs perfectly into my skin and leaves my face feeling moisturized. It is thicker than many other night creams I have tried, but it absorbs nicely and a little bit goes a long way.

It does have a mild fragrance and I typically prefer my face creams to be fragrance free. With that said, the fragrance is not overwhelming.

It does come at a very premium price and not sure I notice enough benefits to get another container of this. I do like it but for that price I would expect a ""cleaner"" list of ingredients. It is a nice cream, just expensive for what I currently need.",1515456000,,Erno Laszlo Phelityl Night Cream,Luxury Beauty,$115.00,2018/01/09,-0.0011122269759360366
1310,2215,3,"01 3, 2018",AUV3OR951650C,B008H6N7TU,Mommymemommy,"I usually use Oil of Olay's day cream and I was really wanting something super nice as a treat. I honestly was super disappointed in this one. First off, it's WAY too thick. Really, really, really too much for my combination skin. I would say this is only good for people who have super dry skin.  I took off a star for that.

Secondly, it smells like an old lady's lotion. bleh.  Not at all good.  I honestly can't wait to get through this tub and have started using it has a very nice hand lotion; it seems great in that regard.

Lastly, I didn't find it plumped up my skin at all.  It just moisturizes like any other face lotion. And a bit too much of that going on!

One good thing about it is that I can break out easily if I don't use proper skin lotions... this one seemed fine and caused no irritation either.  It's just way too thick and left my skin NOT feeling fresh but oily. Yuck!",1514937600,,Erno Laszlo Phelityl Night Cream,Luxury Beauty,$115.00,2018/01/03,0.004028635843774413
1311,2216,5,"02 20, 2018",A3U8ENPSBFO4YG,B008MAPGEK,Brooke,I love Jane Iredale products! They apply nicely.,1519084800,,"jane iredale Smooth Affair Facial Primer and Brightener, 1.70 oz.",Luxury Beauty,$48.00,2018/02/20,-0.005496503260010078
1312,2217,5,"04 29, 2018",A3PD8KD87AXNLD,B008VKEA9I,ShaniAZ,"This is a soothing, moisturizing eye gel-cream that does not cause milia or irritate my eyes.  It makes the skin around my eyes feel and look smoother and it plumps up fine lines. The Calcium Ketogluconate works to give skin a refreshed look, which cosmetically helps diminish the appearance of dark cirles and puffiness. I have always had a difficult time finding eye creams that don't irritate me, either because of their fragrances, or their are too greasy, but the texture of this one is sublime.  The price is quite reasonable for such a high quality product.",1524960000,,"EltaMD Renew Eye Gel, 0.5 oz",Luxury Beauty,$42.13,2018/04/29,-0.008187490859429467
1313,2218,5,"06 20, 2018",A1ZH5ULI4SBO48,B008XWXZ9U,Happy Camper,"I love this iron. The best feature by far is the looooong cord. Also the iron gets hot really fast. This makes nice curls on my shoulder-length, fine hair. I like the glove feature a lot better than the tongs because I don't lose 20 hairs each time.",1529452800,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/06/20,-0.006345510301846308
1314,2219,4,"06 12, 2018",A93YMZM7YKG1G,B008XWXZ9U,Miss Carla,"While this is not my favorite curling rod of all time it does work pretty well.

Hair Type - I have Fine hair that is slightly wavy in some spots and straight in others. My hair is not color treated. My hair does a decent job of curling and holding the curl throughout the day with a bit of finishing spray.

The Bombshell rod does heat up quck - we are talking 30-45 seconds. It also features my favorite thing - auto shut-off. I believe that every curling rod and flat iron should have this feature.

The 9 foot no tangle swivel cord is my second favorite feature - I love being able to pick it up and not worry about it pulling on my arm or me having to pull extra hard because the cord is twisted.

The glove that is included is amazing and I use it all the time, even when I flat iron my hair to hold it off my neck and other hair until it cools down.

The curls that it creates are (depending on how you hold it I guess) tighter at the bottom and looser at the top - this gives the bottom section some room to loosen up and still have some tightness to them. I prefer my curls to be more uniform from top to bottom.

This brand also features a two year warranty.

I would give this product a solid B.",1528761600,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/06/12,-0.004026127924158008
1315,2220,4,"05 18, 2018",A3CSWP37MF334K,B008XWXZ9U,InNormal,"I have three daughters, all with very different hair textures and I have used this on all three.  Without a doubt, this worked best on the daughter with thick, textured hair.  The little grooves along the wand held onto her hair & curled it perfectly.  This creates anything from loose waves to tight ringlets depending on how you wrap the hair.  I will say that this does not work for my very fine hair at all---you can see the little bumps from the wand imprinted onto my finished hair---it almost appears crimped.  So my final take on this is if you have thick/textured hair, this is a winner, but if your hair is fine/thin I would pass on this one.",1526601600,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/05/18,0.007386752973389243
1316,2221,4,"05 1, 2018",A1LA4K5JF78BER,B008XWXZ9U,Earth Spirits,"While a bit more expensive than your average curler it does have a unique design that can create fabulous curls.
The tapered cone is how it accomplishes this. The knobby bumps on the cone keep your hair from slipping off the tapered cone.
The temperature is hot enough to burn your fingers from prolonged contact but not hot enough to burn your neck or skin with an accidental touch.
The design is very good to make for a generally trouble free experience. It heats up fast.
Creating luscious curls can take upwards of 20 mins or more. If you use their pre-curl spray it works better.
The auto shut-off and cord are excellent  features.
I do wish it had temperature control. I would have given it 5 stars if it did.",1525132800,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/05/01,-0.007205863585547909
1317,2222,2,"04 26, 2018",AM83WJG9BE2EP,B008XWXZ9U,MaryBookSwarm,"This would have been a 4-star review if the thing didn't stop working after a couple of months (and I'm noticing this is a pattern with this product, based on the reviews). At first, it worked great, making thick, luscious curls that made me feel like a romance heroine. And then...nothing. It just stopped heating up and my dreams of being a romance novel cover heroine were dashed. Alas.",1524700800,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/04/26,0.001113625003076133
1318,2223,4,"04 20, 2018",A194K60CWZ371J,B008XWXZ9U,Elly,"The Sultra The Bombshell Rod Curling Iron I really like. I am able to quickly and easily achieve the styles for my hair that I was hoping to get from a styling tool such as this.

For the higher price tag, I assumed this would have a few more features like beeping when I've held a curl long enough ( 8 seconds per instructions) or an option to adjust the heat but it doesn't.  Because it doesn't have these features, I am taking a a star off just because I feel for the price these important and somewhat expected features should have been implemented.

The features this curling iron does have is that it heats up very quickly, there's a 9-foot no-tangle swivel cord, an auto-shut off safety feature, and it's light-weight. Included is a styling glove and an iron pad to rest the iron on when needing to place it down while styling your hair.
My hair is very long. It's thick and normally quite wavy. That being said, I do have to spend some time on my hair for certain styles. I typically use this iron to achieve a few ringlets here and there but not all over. The results come out great when paired with heat protection sprays applied first.
The Curling iron is easy to use. There is one power switch which goes up and down i.e off and on. I haven't accidentally bumped it off when styling.  Since there is no adjustable heat settings, there's nothing else to fiddle with. You simply wait about a minute and the iron is ready to use. When styling it's important to use the glove so you don't accidentally burn yourself. When wrapping and getting to the last bit of that hair to curl my fingers get pretty close to the heating unit so I am glad the glove is included.
The amount of time needed for each curl to set will fully depend on how much hair your grab at once. If it's a smaller, thinner amount I would suggest 8 seconds but it's a thicker amount 15 seconds may be better. There will be trial and error to find what best works so a learning curve is necessary.

I can style my hair with this tool and results can last for a couple of days. I am quite pleased with the look I get and how no-brainer this tool is to use. I didn't get any weird bumps or things like others have mentioned in their reviews. I am including pictures of my waves and ringlets with my post so you can see the results I got.

There is a two-year warranty on this product which is great for the money you'll be shelling out on it. I feel the price is reasonable for the high-quality hair styling you can achieve. The product is solid and does what it should minus a few features I hope they'll add to their next model.",1524182400,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/04/20,5.623151071356609e-05
1319,2224,3,"04 14, 2018",A22CW0ZHY3NJH8,B008XWXZ9U,(),"Whoever thought it would be a good idea to do away with the clip on the iron needs a slap on the wrist.  Seriously, it is not oh-so-much-better to have to use a glove.  And that thing rolls all over my counter onto whatever it is that shouldn't touch heat.  Curling is not easier.  In fact, I find it messier and harder.  I have long hair and ended up doing only the ends.  One use is all I needed to know I should to switch back to traditional ASAP.  For those want this type of curling iron: the bumps work to keep hair from slipping off while we struggle to wrangle it onto the rod with our hands, and the heat setting just on or off.",1523664000,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/04/14,0.008109038362631141
1320,2225,1,"03 2, 2018",A2H7XVRD27L2QL,B008XWXZ9U,Brian W.,Doesnt make curls even remotely close to the pictures. Its also only got two settings - off and the surface of the sun. Didnt even try the glove because you can get great waves from other tools without wearing a glove. Pass on this crazy tool.,1519948800,,"Sultra The Bombshell Rod Curling Iron, The Cone",Luxury Beauty,$130.00,2018/03/02,0.01103202638179288
1321,2226,4,"06 7, 2018",A2HHAV29CZ1OIE,B00940L86C,TheProf,"This pore refiner cream seems to work well for me. I mix it with a little of my redness reducer and the result is smooth, prepped skin. I don't need much as it goes a long way. The only reason for one star off is that I think it congested my pores a little and I had to back off using it daily.",1528329600,,Bioderma S&eacute;bium  Pore Refiner Cream - 1 fl. oz.,Luxury Beauty,$19.90,2018/06/07,0.0031259043500575056
1322,2227,5,"06 6, 2018",A1A2ATQ44P2A7Y,B00940L86C,Roxana,"Wow! This thing is AMAZING!!! It literally makes miracles on my skin. My skin type is very oily, and that irritates me. But with my Bioderma pore refiner, I do see and feel a difference. I use it regularly on areas with larger pores. It dries quickly and has a very smooth finish. It feels really good. No more oily skin, and my make up looks even better (and lasts longer). This is another excellent product from Bioderma.",1528243200,,Bioderma S&eacute;bium  Pore Refiner Cream - 1 fl. oz.,Luxury Beauty,$19.90,2018/06/06,-0.0007141886594437965
1323,2228,3,"06 3, 2018",A1OWRLSD7LTSQ9,B00940L86C,CJS,"This product does lessen pore size but personally I think for the tube size and for a few hours of cosmetic pore reduction, this is a bit pricey for me to use on a daily basis.",1527984000,,Bioderma S&eacute;bium  Pore Refiner Cream - 1 fl. oz.,Luxury Beauty,$19.90,2018/06/03,0.004479598436304489
1324,2229,3,"05 23, 2018",A2OW1FKQFPIA5D,B00940L86C,JJL,"I've had oily skin/acne/enlarged pores for over 40 years. Even though I'm older now, the problems remain. I was skeptical about this product reducing pore size, as I've never found anything that truly worked.

Well, it really doesn't work to produce any kind of lasting change in my skin. Pores have remained the same size. What is does work well as, is a primer. Putting some on bare skin seems to have a blurring effect, and under makeup my pores are less visible. But for me, it's basically acting as spackle.",1527033600,,Bioderma S&eacute;bium  Pore Refiner Cream - 1 fl. oz.,Luxury Beauty,$19.90,2018/05/23,-0.0020232133879298174
1325,2230,5,"05 22, 2018",A231LBC8EGPO5L,B00940L86C,OutlawPoet,"This is a wonderful product.

If does as it promises - refines your pores for less clogging, keeping your skin in cleaner and simply prettier condition.

I experienced no sensitivity issues.  The product goes on nicely, causing no redness or irritation.  And the scent is mild.

This has become a go to for me.

Will very happily continue to use.",1526947200,,Bioderma S&eacute;bium  Pore Refiner Cream - 1 fl. oz.,Luxury Beauty,$19.90,2018/05/22,0.0032484100188134367
1326,2231,5,"02 3, 2018",A35IX2GE0VC0JP,B009C5NAJC,FirePepper Red,"I have tried many different cleanser products over the years and most work about the same to clean your skin.  This La Roche- Posay Foaming cleanser was the first that actually felt different.  The product comes out as a foam and easily rubs into your skin.  It cleans very well and the magic is that it does not dry your skin out or leave it feeling stiff.  Your skin feels clean and it looks matte (which is a good thing).  Even with daily use my skin never dried out (which I cant say for other cleansers).  The only real downside is this costs about 3 times more than a standard face cleanser.  Considering how well this works, it is worth the extra cost for this premium product.  Anyone looking for the ultimate facial cleanser won't be disappointed with this.",1517616000,,"La Roche-Posay Foaming Micellar Cleansing Water, 5.07 Fl. Oz.",Luxury Beauty,$18.00,2018/02/03,-0.04097922501640722
1327,2232,5,"04 22, 2018",A56VIAK488876,B009G532FA,KateWay,"This is one of the best skincare products I've ever tried. In late 2013 I went for a facial. It was a first-ever manual face treatment that impressed me by an immediate effect. I went back a couple of times and at the beginning of 2014 bought all the products that esthetician used on my face.
Four years later this is only the product I swear by. I'm 38 years old and I don't have any smile lines around my eyes. People tell me that it's impossible that I'm that old. My eyes don't have wrinkles!
Since the age of five, I always had under eye bags and circles. I've tried many skin care products, but nothing was making the difference, except this serum (and Chanel Beauty Initiale - discontinued).
My under eye area is not perfect, but I don't have to wear concealer on daily basis and my eye bags are gone.
I wish everyone tried this product. It's a miracle in a bottle.",1524355200,2.0,"ELEMIS Pro-Collagen Advanced Eye Treatment, Anti-wrinkle Eye Serum, 0.5 fl. oz.",Luxury Beauty,$68.00,2018/04/22,5.623151071356609e-05
1328,2233,5,"04 2, 2018",AAF5D1LTFGB7L,B009G532FA,Libby Johnson,I love Elemis products.,1522627200,,"ELEMIS Pro-Collagen Advanced Eye Treatment, Anti-wrinkle Eye Serum, 0.5 fl. oz.",Luxury Beauty,$68.00,2018/04/02,0.012614865708685044
1329,2234,4,"05 28, 2018",AA0BGTQHWKSQY,B009S7H0UE,Peekablue,"I used this for about 3 to 4 months.  I can't say that my skin is firmer but I did like the way my skin felt.  A small amount goes a long way with this stuff.  It is moisturizing but does not leave skin feeling greasy.  It almost has a cooling effect, kind of like the lip balms with menthol.

It did not cause any irritation or breakouts and my makeup went on smoothly over it.  Overall, I liked it but I'm not sure I'd purchase it at the price they're listing it as.  I just can't afford to spend very much on something like this.",1527465600,,"Erno Laszlo Firmarine Moisturizer SPF 30, 1.7 Fl Oz",Luxury Beauty,$100.00,2018/05/28,-0.011564187400276104
1330,2235,5,"05 21, 2018",AD1ZOPB0BBEHB,B009S7H0UE,Suz,"A little bit goes a long way with this moisturizer.  The consistency is great--very thick, yet whipped.  It goes on smoothly and spreads easily.  A fingertip is enough for my face and neck.  It is pricey, but at this rate one jar will last me months.  It absorbs quickly and does not feel greasy. I can put my makeup on right afterwards and it doesn't feel tacky or look dewey.  I have some food sensitivities and when I eat those foods the skin on my neck gets severely dry and rough.  This moisturizer heals it more quickly than others I have tried.  The firming properties are a little harder to quantify, but since I have been using it I do feel like I've been looking better in a way that is hard to define.  Just like good hair days, now that I am approaching my 50's I have good face days too, and I have been having good face days consistently since using this moisturizer.  The scent is fine, reminds me of a grandma, but it is not strong and dissipates quickly.  By the time I am done with my makeup, the scent is gone too.",1526860800,,"Erno Laszlo Firmarine Moisturizer SPF 30, 1.7 Fl Oz",Luxury Beauty,$100.00,2018/05/21,-0.0031357620237914443
1331,2236,5,"05 13, 2018",A141R97FHSSUQ0,B009S7H0UE,zenigma283,"This moisturizer may be expensive, but you get what you pay for in this case! First of all, it's very thick. You don't need a lot to cover your entire face. The fact that it has sunscreen in it is really nice because it eliminates a step in your makeup routine. It leaves your skin feeling soft and smooth. Because I have oily skin, I use this as a winter moisturizer when my skin needs a little additional help. In the summer, I use it on my neck only. It does have a smell, as other reviewers noted, but I didn't find it overwhelmingly unpleasant, and it dissipated quickly. The important question: Does it firm skin? I really do think I've seen a difference since I've been using this. I'm really happy with this moisturizer.",1526169600,,"Erno Laszlo Firmarine Moisturizer SPF 30, 1.7 Fl Oz",Luxury Beauty,$100.00,2018/05/13,0.0008834895171134933
1332,2237,3,"04 28, 2018",A2SPV96SGOEO2,B009S7H0UE,The Travelin&#039; H-Family,"It has a pleasant smell, but for me it's a little over perfumed. It seems to work fine, but it's not my favorite moisturizer. It doesn't absorb as well into my skin as others I have. It's on the pricey side for me too. Neutrogena products work just fine for my skin and I get compliments on my skin all the time, so I'm into high dollar skin care.",1524873600,,"Erno Laszlo Firmarine Moisturizer SPF 30, 1.7 Fl Oz",Luxury Beauty,$100.00,2018/04/28,-0.008187490859429467
1333,2238,5,"01 28, 2018",A194K60CWZ371J,B009S7H0UE,Elly,"Wow! The Erno Laszlo Firmarine Moisturizer is an incredible aid to the skin.  As I've gotten older, I've noticed that my skin burns in the sun so much easier ao I like that it has SPF 30! The product moisturizes and helps firm up areas of skin that need it. I like you can use this product and then apply a layer of makeup over it.

The product comes in a box that has all the instructions and directions one would need. Included is a small plastic spoon like applicator. This applicator is great for getting a just small amount of product out at a time. The container of product features a twist top lid the keeps the product sealed tightly when not being used.

This product is buttery soft and goes on my skin so smoothly. I love how fast it absorbs. It gives my skin a glow that isn't greasy or too oily looking.  I feel areas that sag or wrinkle have become tightened/firmer with use of this product. I really like the youthful glow it gives to my skin that makes me seem more awake.

My skin hasn't broken out or shown any other discomforts and agitation with use.

It has a slight perfume-like scent but it isn't over the top nor does it upset my senses. I have an issue with certain smells and scents that cause allergic reactions but this product doesn't bother me at all.

 Now you can use it all over but I mainly use it on my face and neck area. It works great right now during the winter where even now you can get burned by the sun but imagine it will work well during the Summer too.

I'll admit the price is high but I found the small amount that it takes for coverage makes it worth it. It's so important to treat your skin right!",1517097600,,"Erno Laszlo Firmarine Moisturizer SPF 30, 1.7 Fl Oz",Luxury Beauty,$100.00,2018/01/28,-0.006731974371398418
1334,2239,3,"01 20, 2018",A3THYM7XMB8B0U,B009S7H0UE,Tara,"Very expensive product! It lasts a long time though. A little dab'll do ya. I think it works,  however it leaves a greasy sheen on my skin and as a result I won't use it in the daytime, only the nighttime. Pleasant scent. Clean, fresh smelling. Gives a glow, albeit a greasy one.",1516406400,,"Erno Laszlo Firmarine Moisturizer SPF 30, 1.7 Fl Oz",Luxury Beauty,$100.00,2018/01/20,0.008066726543333609
1335,2240,4,"01 9, 2018",AS44QEHT3KSPK,B009S7H0UE,banana wind,"Four stars because it's a rich moisturizer that will hydrate and protect your skin with its built in SPF. The cost is outrageous to me. I think at half price it's outrageous. I'd drop stars for that but I don't want to negatively affect the rating for the product itself, and I realize many people don't have the same perspective on the price point. I find that pure almond or coconut oil, the latter with its antifungal and antibacterial properties, tend to be the best products around for skin. The plastic spoon is really nice because you never know what's left on your hands that can contaminate the jar of moisturizer and multiply in a petri dish-like environment. Nice, light fragrance.",1515456000,,"Erno Laszlo Firmarine Moisturizer SPF 30, 1.7 Fl Oz",Luxury Beauty,$100.00,2018/01/09,-0.0011122269759360366
1336,2241,5,"06 8, 2018",A2OX8O4TS0X3X8,B00AAV845M,Traveler,This is my manicurist's favorite base coat!,1528416000,,CND Shellac Base Coat,Luxury Beauty,$24.95,2018/06/08,0.001068707775377546
1337,2242,5,"04 7, 2018",A2XFOE9KPMXELR,B00AAV845M,O Ann Larkin,Great!  I no longer have to go to the nail salon.  Thanks!,1523059200,,CND Shellac Base Coat,Luxury Beauty,$24.95,2018/04/07,0.003336548739958611
1338,2244,5,"06 11, 2018",A21VGNU5959O85,B00B4F0LZ4,Laura Henri,"I have very sensitive skin, and have had so many issues with body washes...where they have given me hives, or worse. Atoderm Moisturizing shower gel body wash is a godsend, its not too fragrance filled and it cleans, and it is safe for my skin.",1528675200,,Atoderm Shower Gel 3.33 fl oz,Luxury Beauty,$9.90,2018/06/11,0.0017433853342918365
1339,2245,4,"05 22, 2018",A1TH5UXT33E7RC,B00B4F0LZ4,Rabid Reader,"This is a lighly scented shower gel that lathers nicely and rinses away cleanly. Although I didn't notice that my skin felt significantly more moisturized after its use, it did not feel drier, either. For those who want to preserve, rather than increase, moisture it may be a good choice.

Although I prefer a bath product with a more prominent fragrance, this is nicely scented, just not overly so. It is a very delicate citrusy-floral smell. The nice big pump bottle ( almost 34 oz.) is great if you have a place in your bath or shower for it to sit. If you don't, like me, it will have to sit in the floor which is awkward.",1526947200,,Atoderm Shower Gel 3.33 fl oz,Luxury Beauty,$9.90,2018/05/22,0.0032484100188134367
1340,2246,5,"05 13, 2018",A2PD27UKAD3Q00,B00B4F0LZ4,Wilhelmina Zeitgeist,"I'm so pleased with this shower gel. It's very kind to my sensitive skin and has a light, fresh aroma that is not all overpowering. It lathers and rinses off well.  Best of all, it keeps my skin from feeling dried out and uncomfortable after my shower.

Using this shower gel for my morning shower is the perfect way to start my day!",1526169600,,Atoderm Shower Gel 3.33 fl oz,Luxury Beauty,$9.90,2018/05/13,0.0008834895171134933
1341,2247,5,"05 6, 2018",A2Z8HBD9WFK2Z3,B00B4F0LZ4,RoMik,"It is one of the best shower gel I have used. It has very light but refreshing scent, is very easy to apply, and I don't feel any dry skin after use. It is also suitable for kids as it doesn't leave too much odor on the skin which I really like.",1525564800,,Atoderm Shower Gel 3.33 fl oz,Luxury Beauty,$9.90,2018/05/06,0.003457945524821214
1342,2248,4,"05 6, 2018",A24O15MYDNLZBE,B00B4F0LZ4,Smart4,"I really like this shower gel!  I'm sensitive to some scents and this doesn't bother me, in fact I really like the  subtle refreshing scent. I like how huge the bottle is which will last me a long time! I notice after using this about 3 times that my skin felt a bit smoother.",1525564800,,Atoderm Shower Gel 3.33 fl oz,Luxury Beauty,$9.90,2018/05/06,0.003457945524821214
1343,2249,5,"05 6, 2018",A3AHDR4F2J7YXX,B00B4F0LZ4,Caliaha,"This is a big bottle and a little goes a long way. It is very gentle, yet foams up really well and has little to no scent. Perfect for what I was looking for",1525564800,,Atoderm Shower Gel 3.33 fl oz,Luxury Beauty,$9.90,2018/05/06,0.003457945524821214
1344,2250,3,"07 6, 2018",ALNFHVS3SC4FV,B00B95PWFS, Seas the Day ,"This is a little watery or oily, not sure, but it does separate so be sure to shake it before use. I personally didn't like this as a foundation on its own but it was good to mix with my regular foundation. On its own, it wasn't enough coverage and too pink and glowy. Mixed with my regular foundation, it added color a glow to my foundation.

I would not purchase it in the future because I would not use it on its own.",1530835200,,"La Roche-Posay Toleriane Teint Water-Cream Liquid Foundation, 1 Fl. Oz.",Luxury Beauty,$30.00,2018/07/06,0.008822986064321948
1345,2251,5,"06 12, 2018",A2NICGGIGIFU22,B00B95PWFS,Misuzmama,"Excellent foundation. Very light going on and very hydrating, gives you a nice glow. I find the coverage to be light to medium perfect for the summer. The only downside, for me, is that I tend to get very shiny about half way through the day. I keep a light setting powder with me to keep this under control.",1528761600,,"La Roche-Posay Toleriane Teint Water-Cream Liquid Foundation, 1 Fl. Oz.",Luxury Beauty,$30.00,2018/06/12,-0.004026127924158008
